Site ID,Screening Flag,Location,Field Sample ID,Date Sampled,Parameter,Result,Units,Lab Qualifier,Validation Qualifier,Detect?,Matrix,Purpose,Type,Time,Program,Event,Analysis Type,Filtered,Leached,Result Type Code,Analytical Method,Start Depth,End Depth,Depth Units,Excavated Flag,Use Flag
NMED,N,MCOI-5,MCOI-5-5-12-14-NTSM,5/12/2014,Nitrosodiethylamine[N-],0.00783,ug/L,,NQ,Y,W,REG,WG,12:03,,,INIT,N,N,TRG,EPA:521,,,,N,Y
NMED,N,MCOI-5,MCOI-5-5-12-14-NTSM,5/12/2014,Nitrosodimethylamine[N-],0.00051,ug/L,B,NQ,Y,W,REG,WG,12:03,,,INIT,N,N,TRG,EPA:521,,,,N,Y
NMED,N,MCOI-5,MCOI-5-5-26(NDMA),5/26/2011,Nitrosodimethylamine[N-],0.0043,ug/L,,,Y,W,REG,WG,12:34,,,INIT,N,N,TRG,SW-846:8270C,,,,N,Y
NMED,N,MCOI-5,MCOI-5-5-20-08-SVOC,5/20/2008,Nitrosodimethylamine[N-],1,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,SW-846:8270,,,,N,Y
NMED,N,MCOI-5,MCOI-5-5-20-08-SVOC,5/20/2008,Nitrosodiphenylamine[N-],1.9,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,SW-846:8270,,,,N,Y
NMED,N,MCOI-5,MCOI-5-5-12-14-NTSM,5/12/2014,Nitrosomethylethylamine[N-],0.51,ng/L,U,U,N,W,REG,WG,12:03,,,DL,N,N,TRG,EPA:521,,,,N,Y
NMED,N,MCOI-5,MCOI-5-5-12-14-NTSM,5/12/2014,Nitrosomorpholine[N-],5.28,ng/L,,NQ,Y,W,REG,WG,12:03,,,INIT,N,N,TRG,EPA:521,,,,N,Y
NMED,N,MCOI-5,MCOI-5-5-12-14-NTSM,5/12/2014,Nitrosopiperidine,0.00003,ug/L,U,U,N,W,REG,WG,12:03,,,INIT,N,N,TRG,EPA:521,,,,N,Y
NMED,N,MCOI-5,MCOI-5-5-12-14-NTSM,5/12/2014,Nitrosopyrrolidine[N-],0.00016,ug/L,U,U,N,W,REG,WG,12:03,,,INIT,N,N,TRG,EPA:521,,,,N,Y
NMED,N,MCOI-5,MCOl-5-T,11/15/2010,Oxalate,0.0023,mg/L,J,,Y,W,REG,WG,16:41,,,INIT,Y,N,TRG,SW-846:8321,,,,N,Y
NMED,N,MCOI-5,MCOl-5-FROZEN,11/15/2010,Oxalate,0.11,mg/L,,,Y,W,REG,WG,16:40,,,INIT,Y,N,TRG,SW-846:8321,,,,N,Y
NMED,N,MCOI-5,MCOI-5-7/7/10-oxa,7/7/2010,Oxalate,0.0033,mg/L,,,Y,W,REG,WG,11:43,,,INIT,Y,N,TRG,SW-846:8321,,,,N,Y
NMED,N,MCOI-5,MCOI-5-5/3/10-oxa,5/3/2010,Oxalate,0.027,mg/L,,,Y,W,REG,WG,14:24,,,INIT,Y,N,TRG,SW-846:8321,,,,N,Y
NMED,N,MCOI-5,MCOI 5-11-8-16-pharm,11/8/2016,Oxybenzone,9,ng/L,U,U,N,W,REG,WG,10:34,GW-IFGMP,,INIT,N,N,TRG,EPA:1694,,,,N,Y
NMED,N,MCOI-5,MCOI-5-7-25-16-Pharm,7/25/2016,Oxybenzone,9,ng/L,U,NQ,N,W,REG,WG,11:50,GW-IFGMP,,INIT,N,N,TRG,EPA:1694,,,,N,Y
NMED,N,MCOI-5,MCOI-5-2-5-16-Pharm,2/5/2016,Oxybenzone,9,ng/L,U,U,N,W,REG,WG,11:38,GW-IFGMP,,INIT,N,N,TRG,EPA:1694,,,,N,Y
NMED,N,MCOI-5,MCOI-5-8-14-15-Pharm,8/14/2015,Oxybenzone,9,ng/L,U,U,N,W,REG,WG,12:38,,,INIT,N,N,TRG,EPA:1694,,,,N,Y
NMED,N,MCOI-5,MCOI-5-5-20-08-SVOC,5/20/2008,"Oxybis(1-chloropropane)[2,2'-]",1.9,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,SW-846:8270,,,,N,Y
NMED,N,MCOI-5,MCOI-5-5-12-14-SI,5/12/2014,Oxygen-18/Oxygen-16 Ratio,-11.4,o/oo,,NQ,Y,W,REG,WG,12:03,,,INIT,Y,N,TRG,DI-IRMS,,,,N,Y
NMED,N,MCOI-5,MCOI-5-5-12-14-NISO,5/12/2014,Oxygen-18/Oxygen-16 Ratio from Nitrate,13.02,o/oo,,NQ,Y,W,REG,WG,12:03,,,INIT,Y,N,TRG,CF-IRMS,,,,N,Y
NMED,N,MCOI-5,MCOI-5-2-5-16-S-O-ISO,2/5/2016,Oxygen-18/Oxygen-16 Ratio from SO4,11.3,o/oo,,NQ,Y,W,REG,WG,11:38,,,INIT,Y,N,TRG,CF-IRMS,,,,N,Y
NMED,N,MCOI-5,MCOI-5-2-28-S/O,2/28/2011,Oxygen-18/Oxygen-16 Ratio from SO4,0.5,o/oo,,,Y,W,REG,WG,13:03,,,INIT,Y,N,TRG,TCEA-IRMS,,,,N,Y
NMED,N,MCOI-5,MCOI-5-7/7/10-S/O,7/7/2010,Oxygen-18/Oxygen-16 Ratio from SO4,6.4,o/oo,,,Y,W,REG,WG,11:06,,,INIT,Y,N,TRG,TCEA-IRMS,,,,N,Y
NMED,N,MCOI-5,MCOI-5-5-4-09-S/O,5/4/2009,Oxygen-18/Oxygen-16 Ratio from SO4,7.18,o/oo,,,Y,W,REG,WG,13:55,,,INIT,Y,N,TRG,CF-IRMS,,,,N,Y
NMED,N,MCOI-5,MCOI-5-8-18-08-S/O,8/18/2008,Oxygen-18/Oxygen-16 Ratio from SO4,6.1,o/oo,,,Y,W,REG,WG,16:10,,,INIT,Y,N,TRG,CF-IRMS,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-1,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-10,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-103,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-104,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-105,0.00001,ug/L,"K,J",,Y,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-106,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-107/PCB-124,0,ug/L,"C,U",,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-109,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-11,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-110/PCB-115,0,ug/L,"C,J",U,Y,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-111,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-112,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-114,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-118,0.00001,ug/L,"K,J",,Y,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-12/PCB-13,0.00001,ug/L,"C,U",,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-120,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-121,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-122,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-123,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-126,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-127,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-128/PCB-166,0,ug/L,"C,U",,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-129/PCB-138/PCB-163,0,ug/L,"C,K,J",,Y,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-130,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-131,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-132,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-133,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-134/PCB-143,0,ug/L,"C,U",,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-135/PCB-151/PCB-154,0,ug/L,"C,K,J",,Y,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-136,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-137,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-139/PCB-140,0,ug/L,"C,U",,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-14,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-141,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-142,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-144,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-145,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-146,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-147/PCB-149,0,ug/L,"C,K,J",,Y,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-148,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-15,0.00001,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-150,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-152,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-153/PCB-168,0,ug/L,"C,K,J",,Y,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-155,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-156/PCB-157,0,ug/L,"C,K,J",,Y,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-158,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-159,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-16,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-161,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-162,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-164,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-165,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-167,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-169,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-17,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-170,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-171/PCB-173,0,ug/L,"C,U",,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-172,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-174,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-175,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-176,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-177,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-178,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-179,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-18/PCB-30,0,ug/L,"C,K,J",,Y,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-180/PCB-193,0,ug/L,"C,U",,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-181,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-182,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-183/PCB-185,0,ug/L,"C,U",,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-184,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-186,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-187,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-188,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-189,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-19,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-190,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-191,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-192,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-194,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-195,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-196,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-197/PCB-200,0,ug/L,"C,U",,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-198/PCB-199,0,ug/L,"C,U",,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-2,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-20/PCB-28,0,ug/L,"C,J",U,Y,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-201,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-202,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-203,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-204,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-205,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-206,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-207,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-208,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-209,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-21/PCB-33,0,ug/L,"C,U",,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-22,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-23,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-24,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-25,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-26/PCB-29,0,ug/L,"C,U",,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-27,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-3,0,ug/L,"K,J",,Y,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-31,0,ug/L,"K,J",,Y,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-32,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-34,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-35,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-36,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-37,0,ug/L,"K,J",,Y,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-38,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-39,0,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
NMED,N,MCOI-5,MC01-5-5-20-08-PCB,5/20/2008,PCB-4,0.00001,ug/L,U,,N,W,REG,WG,14:14,,,INIT,N,N,TRG,EPA:1668A,,,,N,Y
