FIELD_SAMPLE_ID,LAB_ID,ANALYTICAL_METHOD,ANALYSIS_DATE,PARAMETER_CODE,RESULT_TYPE_CODE,LAB_RESULT,LAB_UNITS,LAB_DETECTION_LIMIT,LAB_MATRIX,LAB_SAMPLE_ID,ANALYSIS_TIME,LAB_QUALIFIER,DILUTION_FACTOR,PREP_METHOD,PREP_DATE,ANALYSIS_LOT_ID,SAMPLE_DELIVERY_GROUP,LAB_BLANK_SAMPLE_ID,UNCERTAINTY,PARAMETER_NAME,ANALYSIS_TYPE_CODE,FILTERED_FLAG,LEACHED_FLAG,LEACHATE_METHOD,LEACHATE_DATE,LEACHATE_TIME,SAMPLE_PREP_LOT_ID,LEACHATE_LOT_ID,PREP_TIME,METHOD_DETECTION_LIMIT,MINIMUM_DETECTABLE_ACTIVITY,SAMPLE_DATE,SAMPLE_PURPOSE,ORIGINAL_LAB_RESULT,SPIKE_ADDED,SPIKED_RESULT,SPIKE_RECOVERY,RPD,RPD_LIMIT,UPPER_LIMIT,LOWER_LIMIT,LAB_RECEIPT_DATE,HARD_COPY_DUE_DATE,RUSH_TAT,LAB_REPORT_DATE,BASIS,PERCENT_MOISTURE,CHAIN_OF_CUSTODY_NO,,,,,,,,
SAN-I-PW,GELC,SW-846:6020B,10/14/2025,SE,TRG,1.5,ug/L,5,W,747009001,13:55,U,1,SW-846:3005A,10/10/2025,2878013,747009,1206262705,,Selenium,INIT,N,N,,,,2878010,,8:05,1.5,,,9/23/2025,REG,0.251,ug/L,1.5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,AG,TRG,1,ug/L,5,W,747009001,22:11,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Silver,INIT,N,N,,,,2878014,,7:45,1,,,9/23/2025,REG,0.0743,ug/L,1,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,NA,TRG,13000,ug/L,300,W,747009001,22:11,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Sodium,INIT,N,N,,,,2878014,,7:45,100,,,9/23/2025,REG,13000,ug/L,13000,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,TL,TRG,5,ug/L,20,W,747009001,22:11,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Thallium,INIT,N,N,,,,2878014,,7:45,5,,,9/23/2025,REG,-0.643,ug/L,5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6020B,10/14/2025,U,TRG,0.477,ug/L,0.2,W,747009001,13:55,,1,SW-846:3005A,10/10/2025,2878013,747009,1206262705,,Uranium,INIT,N,N,,,,2878010,,8:05,0.067,,,9/23/2025,REG,0.477,ug/L,0.477,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,V,TRG,11.3,ug/L,5,W,747009001,22:11,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Vanadium,INIT,N,N,,,,2878014,,7:45,1,,,9/23/2025,REG,11.3,ug/L,11.3,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,ZN,TRG,118,ug/L,20,W,747009001,22:11,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Zinc,INIT,N,N,,,,2878014,,7:45,3.3,,,9/23/2025,REG,118,ug/L,118,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6020B,10/14/2025,AL,TRG,19.3,ug/L,50,W,747009002,13:58,U,1,SW-846:3005A,10/10/2025,2878013,747009,1206262705,,Aluminum,INIT,Y,N,,,,2878010,,8:05,19.3,,,9/23/2025,REG,11.6,ug/L,19.3,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,AL,TRG,68,ug/L,200,W,747009002,22:13,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Aluminum,INIT,Y,N,,,,2878014,,7:45,68,,,9/23/2025,REG,18.7,ug/L,68,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,SB,TRG,3.5,ug/L,20,W,747009002,22:13,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Antimony,INIT,Y,N,,,,2878014,,7:45,3.5,,,9/23/2025,REG,2,ug/L,3.5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,AS,TRG,5,ug/L,30,W,747009002,22:13,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Arsenic,INIT,Y,N,,,,2878014,,7:45,5,,,9/23/2025,REG,-0.222,ug/L,5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,BA,TRG,27.9,ug/L,5,W,747009002,22:13,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Barium,INIT,Y,N,,,,2878014,,7:45,1,,,9/23/2025,REG,27.9,ug/L,27.9,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,BE,TRG,1,ug/L,5,W,747009002,22:13,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Beryllium,INIT,Y,N,,,,2878014,,7:45,1,,,9/23/2025,REG,0.0129,ug/L,1,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6020B,10/14/2025,BE,TRG,0.2,ug/L,0.5,W,747009002,15:15,U,1,SW-846:3005A,10/10/2025,2878013,747009,1206262705,,Beryllium,INIT,Y,N,,,,2878010,,8:05,0.2,,,9/23/2025,REG,0.001,ug/L,0.2,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,B,TRG,25.2,ug/L,50,W,747009002,22:13,J,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Boron,INIT,Y,N,,,,2878014,,7:45,15,,,9/23/2025,REG,25.2,ug/L,25.2,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,CD,TRG,1,ug/L,5,W,747009002,22:13,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Cadmium,INIT,Y,N,,,,2878014,,7:45,1,,,9/23/2025,REG,0.275,ug/L,1,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,CA,TRG,13800,ug/L,200,W,747009002,22:13,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Calcium,INIT,Y,N,,,,2878014,,7:45,50,,,9/23/2025,REG,13800,ug/L,13800,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,CR,TRG,5.15,ug/L,10,W,747009002,22:13,J,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Chromium,INIT,Y,N,,,,2878014,,7:45,1,,,9/23/2025,REG,5.15,ug/L,5.15,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,CO,TRG,1,ug/L,5,W,747009002,22:13,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Cobalt,INIT,Y,N,,,,2878014,,7:45,1,,,9/23/2025,REG,-0.258,ug/L,1,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,CU,TRG,8.26,ug/L,20,W,747009002,22:13,J,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Copper,INIT,Y,N,,,,2878014,,7:45,3,,,9/23/2025,REG,8.26,ug/L,8.26,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,FE,TRG,673,ug/L,100,W,747009002,22:13,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Iron,INIT,Y,N,,,,2878014,,7:45,30,,,9/23/2025,REG,673,ug/L,673,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,PB,TRG,5.93,ug/L,20,W,747009002,22:13,J,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Lead,INIT,Y,N,,,,2878014,,7:45,3.3,,,9/23/2025,REG,5.93,ug/L,5.93,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6020B,10/14/2025,LI,TRG,27.1,ug/L,10,W,747009002,13:58,,1,SW-846:3005A,10/10/2025,2878013,747009,1206262705,,Lithium,INIT,Y,N,,,,2878010,,8:05,3,,,9/23/2025,REG,27.1,ug/L,27.1,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,MG,TRG,4270,ug/L,300,W,747009002,22:13,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Magnesium,INIT,Y,N,,,,2878014,,7:45,110,,,9/23/2025,REG,4270,ug/L,4270,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,MN,TRG,11.5,ug/L,10,W,747009002,22:13,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Manganese,INIT,Y,N,,,,2878014,,7:45,2,,,9/23/2025,REG,11.5,ug/L,11.5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:7470A,10/13/2025,HG,TRG,0.067,ug/L,0.2,W,747009002,11:24,U,1,SW-846:7470A Prep,10/10/2025,2878181,747009,1206263011,,Mercury,INIT,Y,N,,,,2878179,,12:05,0.067,,,9/23/2025,REG,-0.018,ug/L,0.067,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,NI,TRG,1.5,ug/L,5,W,747009002,22:13,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Nickel,INIT,Y,N,,,,2878014,,7:45,1.5,,,9/23/2025,REG,0.929,ug/L,1.5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,K,TRG,2510,ug/L,250,W,747009002,22:13,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Potassium,INIT,Y,N,,,,2878014,,7:45,50,,,9/23/2025,REG,2510,ug/L,2510,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,SE,TRG,6,ug/L,30,W,747009002,22:13,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Selenium,INIT,Y,N,,,,2878014,,7:45,6,,,9/23/2025,REG,-5.47,ug/L,6,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6020B,10/14/2025,SE,TRG,1.5,ug/L,5,W,747009002,13:58,U,1,SW-846:3005A,10/10/2025,2878013,747009,1206262705,,Selenium,INIT,Y,N,,,,2878010,,8:05,1.5,,,9/23/2025,REG,0.355,ug/L,1.5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,AG,TRG,1,ug/L,5,W,747009002,22:13,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Silver,INIT,Y,N,,,,2878014,,7:45,1,,,9/23/2025,REG,-0.581,ug/L,1,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,NA,TRG,13700,ug/L,300,W,747009002,22:13,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Sodium,INIT,Y,N,,,,2878014,,7:45,100,,,9/23/2025,REG,13700,ug/L,13700,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,TL,TRG,5,ug/L,20,W,747009002,22:13,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Thallium,INIT,Y,N,,,,2878014,,7:45,5,,,9/23/2025,REG,0.823,ug/L,5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6020B,10/14/2025,U,TRG,0.49,ug/L,0.2,W,747009002,13:58,,1,SW-846:3005A,10/10/2025,2878013,747009,1206262705,,Uranium,INIT,Y,N,,,,2878010,,8:05,0.067,,,9/23/2025,REG,0.49,ug/L,0.49,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,V,TRG,11.5,ug/L,5,W,747009002,22:13,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Vanadium,INIT,Y,N,,,,2878014,,7:45,1,,,9/23/2025,REG,11.5,ug/L,11.5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,ZN,TRG,101,ug/L,20,W,747009002,22:13,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Zinc,INIT,Y,N,,,,2878014,,7:45,3.3,,,9/23/2025,REG,101,ug/L,101,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6020B,10/14/2025,AL,TRG,9260,ug/L,50,W,747009003,14:01,,1,SW-846:3005A,10/10/2025,2878013,747009,1206262705,,Aluminum,INIT,N,N,,,,2878010,,8:05,19.3,,,9/22/2025,REG,9260,ug/L,9260,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,AL,TRG,8520,ug/L,200,W,747009003,22:16,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Aluminum,INIT,N,N,,,,2878014,,7:45,68,,,9/22/2025,REG,8520,ug/L,8520,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,SB,TRG,3.5,ug/L,20,W,747009003,22:16,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Antimony,INIT,N,N,,,,2878014,,7:45,3.5,,,9/22/2025,REG,2.3,ug/L,3.5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,AS,TRG,5,ug/L,30,W,747009003,22:16,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Arsenic,INIT,N,N,,,,2878014,,7:45,5,,,9/22/2025,REG,4.71,ug/L,5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,BA,TRG,136,ug/L,5,W,747009003,22:16,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Barium,INIT,N,N,,,,2878014,,7:45,1,,,9/22/2025,REG,136,ug/L,136,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,BE,TRG,1,ug/L,5,W,747009003,22:16,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Beryllium,INIT,N,N,,,,2878014,,7:45,1,,,9/22/2025,REG,-0.308,ug/L,1,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6020B,10/14/2025,BE,TRG,0.345,ug/L,0.5,W,747009003,15:16,J,1,SW-846:3005A,10/10/2025,2878013,747009,1206262705,,Beryllium,INIT,N,N,,,,2878010,,8:05,0.2,,,9/22/2025,REG,0.345,ug/L,0.345,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,B,TRG,58.9,ug/L,50,W,747009003,22:16,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Boron,INIT,N,N,,,,2878014,,7:45,15,,,9/22/2025,REG,58.9,ug/L,58.9,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,CD,TRG,1,ug/L,5,W,747009003,22:16,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Cadmium,INIT,N,N,,,,2878014,,7:45,1,,,9/22/2025,REG,0.0621,ug/L,1,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,CA,TRG,20400,ug/L,200,W,747009003,22:16,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Calcium,INIT,N,N,,,,2878014,,7:45,50,,,9/22/2025,REG,20400,ug/L,20400,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,CR,TRG,5.77,ug/L,10,W,747009003,22:16,J,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Chromium,INIT,N,N,,,,2878014,,7:45,1,,,9/22/2025,REG,5.77,ug/L,5.77,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,CO,TRG,2.98,ug/L,5,W,747009003,22:16,J,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Cobalt,INIT,N,N,,,,2878014,,7:45,1,,,9/22/2025,REG,2.98,ug/L,2.98,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,CU,TRG,12.7,ug/L,20,W,747009003,22:16,J,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Copper,INIT,N,N,,,,2878014,,7:45,3,,,9/22/2025,REG,12.7,ug/L,12.7,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,FE,TRG,5400,ug/L,100,W,747009003,22:16,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Iron,INIT,N,N,,,,2878014,,7:45,30,,,9/22/2025,REG,5400,ug/L,5400,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,PB,TRG,8.13,ug/L,20,W,747009003,22:16,J,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Lead,INIT,N,N,,,,2878014,,7:45,3.3,,,9/22/2025,REG,8.13,ug/L,8.13,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6020B,10/14/2025,LI,TRG,40.2,ug/L,10,W,747009003,14:01,,1,SW-846:3005A,10/10/2025,2878013,747009,1206262705,,Lithium,INIT,N,N,,,,2878010,,8:05,3,,,9/22/2025,REG,40.2,ug/L,40.2,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,MG,TRG,5530,ug/L,300,W,747009003,22:16,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Magnesium,INIT,N,N,,,,2878014,,7:45,110,,,9/22/2025,REG,5530,ug/L,5530,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,MN,TRG,175,ug/L,10,W,747009003,22:16,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Manganese,INIT,N,N,,,,2878014,,7:45,2,,,9/22/2025,REG,175,ug/L,175,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:7470A,10/13/2025,HG,TRG,0.067,ug/L,0.2,W,747009003,11:26,U,1,SW-846:7470A Prep,10/10/2025,2878181,747009,1206263011,,Mercury,INIT,N,N,,,,2878179,,12:05,0.067,,,9/22/2025,REG,-0.017,ug/L,0.067,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,NI,TRG,6.27,ug/L,5,W,747009003,22:16,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Nickel,INIT,N,N,,,,2878014,,7:45,1.5,,,9/22/2025,REG,6.27,ug/L,6.27,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,K,TRG,6240,ug/L,250,W,747009003,22:16,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Potassium,INIT,N,N,,,,2878014,,7:45,50,,,9/22/2025,REG,6240,ug/L,6240,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,SE,TRG,6,ug/L,30,W,747009003,22:16,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Selenium,INIT,N,N,,,,2878014,,7:45,6,,,9/22/2025,REG,-3.91,ug/L,6,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6020B,10/14/2025,SE,TRG,1.5,ug/L,5,W,747009003,14:01,U,1,SW-846:3005A,10/10/2025,2878013,747009,1206262705,,Selenium,INIT,N,N,,,,2878010,,8:05,1.5,,,9/22/2025,REG,0.894,ug/L,1.5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
